country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Indonesia,IDN,10-04-21,15005957,9955433,5050524,278448,360095,5.43,3.6,1.83,1303,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,11-04-21,15145565,10045575,5099990,139608,357426,5.48,3.63,1.85,1293,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,12-04-21,15572530,10261791,5310739,426965,360875,5.63,3.71,1.92,1306,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,13-04-21,15805960,10373963,5431997,233430,350320,5.72,3.75,1.97,1268,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,14-04-21,16046363,10477506,5568857,240403,330147,5.81,3.79,2.02,1195,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,15-04-21,16309777,10596373,5713404,263414,333540,5.9,3.83,2.07,1207,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,16-04-21,16526130,10706184,5819946,216353,256946,5.98,3.87,2.11,930,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,17-04-21,16690960,10801244,5889716,164830,240715,6.04,3.91,2.13,871,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,18-04-21,16739340,10828419,5910921,48380,227682,6.06,3.92,2.14,824,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,19-04-21,17017666,10966934,6050732,278326,206448,6.16,3.97,2.19,747,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,20-04-21,17233178,11101291,6131887,215512,203888,6.24,4.02,2.22,738,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,21-04-21,17591216,11269213,6322003,358038,220693,6.37,4.08,2.29,799,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,22-04-21,17920908,11432711,6488197,329692,230162,6.48,4.14,2.35,833,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,23-04-21,18265027,11587879,6677148,344119,248414,6.61,4.19,2.42,899,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,24-04-21,18484179,11699585,6784594,219152,256174,6.69,4.23,2.45,927,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,25-04-21,18556227,11733923,6822304,72048,259555,6.71,4.25,2.47,939,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,26-04-21,18842883,11844579,6998304,286656,260745,6.82,4.29,2.53,943,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,27-04-21,19159802,11981034,7178768,316919,275232,6.93,4.34,2.6,996,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,28-04-21,19487346,12112888,7374458,327544,270876,7.05,4.38,2.67,980,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,29-04-21,19847136,12280765,7566371,359790,275175,7.18,4.44,2.74,996,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,30-04-21,20015745,12385886,7629859,168609,250103,7.24,4.48,2.76,905,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,01-05-21,20110846,12443263,7667583,95101,232381,7.28,4.5,2.77,841,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,02-05-21,20135649,12457164,7678485,24803,225632,7.29,4.51,2.78,816,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,03-05-21,20372568,12545372,7827196,236919,218526,7.37,4.54,2.83,791,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,04-05-21,20653919,12672864,7981055,281351,213445,7.47,4.59,2.89,772,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,05-05-21,20984828,12832886,8151942,330909,213926,7.59,4.64,2.95,774,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,06-05-21,21313654,12995710,8317944,328826,209503,7.71,4.7,3.01,758,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,07-05-21,21592945,13136686,8456259,279291,225314,7.81,4.75,3.06,815,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,08-05-21,21868276,13284422,8583854,275331,251061,7.91,4.81,3.11,908,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,09-05-21,21975503,13340957,8634546,107227,262836,7.95,4.83,3.12,951,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,10-05-21,22230343,13475087,8755256,254840,265396,8.04,4.88,3.17,960,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,11-05-21,22485737,13615313,8870424,255394,261688,8.14,4.93,3.21,947,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,12-05-21,22586588,13678323,8908265,100851,228823,8.17,4.95,3.22,828,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,13-05-21,22615110,13695553,8919557,28522,185922,8.18,4.96,3.23,673,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,14-05-21,22620824,13699393,8921431,5714,146840,8.19,4.96,3.23,531,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,15-05-21,22675927,13721627,8954300,55103,115379,8.21,4.97,3.24,417,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,16-05-21,22708311,13737596,8970715,32384,104687,8.22,4.97,3.25,379,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,17-05-21,22870037,13803055,9066982,161726,91385,8.28,4.99,3.28,331,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,18-05-21,23199575,13951975,9247600,329538,101977,8.39,5.05,3.35,369,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,19-05-21,23466389,14099754,9366635,266814,125686,8.49,5.1,3.39,455,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,20-05-21,23905335,14369233,9536102,438946,184318,8.65,5.2,3.45,667,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,21-05-21,24317577,14606331,9711246,412242,242393,8.8,5.29,3.51,877,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,22-05-21,24641165,14815666,9825499,323588,280748,8.92,5.36,3.56,1016,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,23-05-21,24762597,14890933,9871664,121432,293469,8.96,5.39,3.57,1062,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,24-05-21,24816571,14919589,9896982,53974,278076,8.98,5.4,3.58,1006,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,25-05-21,25455786,15330306,10125480,639215,322316,9.21,5.55,3.66,1166,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,26-05-21,25760831,15535998,10224833,305045,327777,9.32,5.62,3.7,1186,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,27-05-21,26063579,15703583,10359996,302748,308321,9.43,5.68,3.75,1116,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,28-05-21,26487346,16000947,10486399,423767,309967,9.58,5.79,3.79,1122,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,29-05-21,26758625,16203829,10554796,271279,302494,9.68,5.86,3.82,1095,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,30-05-21,26889189,16304700,10584489,130564,303799,9.73,5.9,3.83,1099,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,31-05-21,27045507,16413672,10631835,156318,318419,9.79,5.94,3.85,1152,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,01-06-21,27308881,16594581,10714300,263374,264728,9.88,6,3.88,958,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,02-06-21,27619247,16766263,10852984,310366,265488,9.99,6.07,3.93,961,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,03-06-21,28027750,17042850,10984900,408503,280596,10.14,6.17,3.97,1015,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,04-06-21,28347058,17291504,11055554,319308,265673,10.26,6.26,4,961,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,05-06-21,28702933,17581464,11121469,355875,277758,10.39,6.36,4.02,1005,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,06-06-21,28770360,17643603,11126757,67427,268739,10.41,6.38,4.03,972,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,07-06-21,28972987,17775918,11197069,202627,275354,10.48,6.43,4.05,996,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,08-06-21,29616507,18260482,11356025,643520,329661,10.72,6.61,4.11,1193,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,09-06-21,30155028,18718769,11436259,538521,362254,10.91,6.77,4.14,1311,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,10-06-21,30700350,19211433,11488917,545322,381800,11.11,6.95,4.16,1382,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,11-06-21,31195606,19669968,11525638,495256,406935,11.29,7.12,4.17,1472,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,12-06-21,31603325,20044187,11559138,407719,414342,11.44,7.25,4.18,1499,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,13-06-21,31727380,20158937,11568443,124055,422431,11.48,7.29,4.19,1529,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,14-06-21,32039910,20424048,11615862,312530,438132,11.59,7.39,4.2,1585,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,15-06-21,32603744,20904723,11699021,563834,426748,11.8,7.56,4.23,1544,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,16-06-21,33264392,21448774,11815618,660648,444195,12.04,7.76,4.28,1607,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,17-06-21,33962386,21999256,11963130,697994,466005,12.29,7.96,4.33,1686,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,18-06-21,34551233,22455167,12096066,588847,479375,12.5,8.13,4.38,1735,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,19-06-21,35086248,22873342,12212906,535015,497560,12.7,8.28,4.42,1800,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,20-06-21,35283078,23043372,12239706,196830,507957,12.77,8.34,4.43,1838,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,21-06-21,35586159,23265773,12320386,303081,506607,12.88,8.42,4.46,1833,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,22-06-21,36304801,23789884,12514917,718642,528722,13.14,8.61,4.53,1913,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,23-06-21,36998897,24358856,12640041,694096,533501,13.39,8.81,4.57,1930,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,24-06-21,37699231,24929442,12769789,700334,533835,13.64,9.02,4.62,1932,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,25-06-21,38394659,25482036,12912623,695428,549061,13.89,9.22,4.67,1987,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,26-06-21,39050655,26032131,13018524,655996,566344,14.13,9.42,4.71,2049,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,27-06-21,40224794,27115763,13109031,1174139,705959,14.56,9.81,4.74,2554,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,28-06-21,40601932,27419898,13182034,377138,716539,14.69,9.92,4.77,2593,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,29-06-21,41634512,28304774,13329738,1032580,761387,15.07,10.24,4.82,2755,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,30-06-21,42744641,29279142,13465499,1110129,820821,15.47,10.59,4.87,2970,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,01-07-21,43808549,30184392,13624157,1063908,872760,15.85,10.92,4.93,3158,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,02-07-21,44661928,30891821,13770107,853379,895324,16.16,11.18,4.98,3240,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,03-07-21,45495972,31573240,13922732,834044,920760,16.46,11.42,5.04,3332,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,04-07-21,46043309,32063745,13979564,547337,831216,16.66,11.6,5.06,3008,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,05-07-21,46338202,32302268,14035934,294893,819467,16.77,11.69,5.08,2965,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,06-07-21,47444009,33176029,14267980,1105807,829928,17.17,12,5.16,3003,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,07-07-21,48483610,34039797,14443813,1039601,819853,17.54,12.32,5.23,2967,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,08-07-21,49483188,34860686,14622502,999578,810663,17.91,12.61,5.29,2933,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,09-07-21,50644144,35775567,14868577,1160956,854602,18.33,12.95,5.38,3092,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,10-07-21,51162406,36193076,14969330,518262,809491,18.51,13.1,5.42,2929,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,11-07-21,51278367,36267019,15011348,115961,747865,18.55,13.12,5.43,2706,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,12-07-21,51404659,36368191,15036468,126292,723780,18.6,13.16,5.44,2619,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,13-07-21,52105605,36914607,15190998,700946,665942,18.85,13.36,5.5,2410,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,14-07-21,54520987,38909433,15611554,2415382,862482,19.73,14.08,5.65,3121,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,15-07-21,55438248,39628149,15810099,917261,850723,20.06,14.34,5.72,3078,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,16-07-21,56169540,40228811,15940729,731292,789342,20.32,14.56,5.77,2856,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
Indonesia,IDN,17-07-21,57486482,41268627,16217855,1316942,903439,20.8,14.93,5.87,3269,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",Government of Indonesia,https://data.covid19.go.id/public/index.html
