country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website,Year,Month,Day
Serbia,SRB,23-10-21,6948020,3118348,2982313,,35017,101.11,45.38,43.4,5096,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,10,23
Serbia,SRB,24-10-21,6955928,3120462,2983451,7908,35274,101.23,45.41,43.42,5133,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,10,24
Serbia,SRB,25-10-21,,,,,38074,,,,5541,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,10,25
Serbia,SRB,26-10-21,7007327,3132700,2990317,,40873,101.98,45.59,43.52,5948,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,10,26
Serbia,SRB,27-10-21,,,,,36516,,,,5314,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,10,27
Serbia,SRB,28-10-21,,,,,32159,,,,4680,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,10,28
Serbia,SRB,29-10-21,7085931,3150109,3000614,,27802,103.12,45.84,43.67,4046,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,10,29
Serbia,SRB,30-10-21,7104240,3153364,3002829,18309,22317,103.39,45.89,43.7,3248,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,10,30
Serbia,SRB,31-10-21,,,,,23980,,,,3490,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,10,31
Serbia,SRB,01-11-21,7143331,3159568,3007111,,23100,103.96,45.98,43.76,3362,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,1
Serbia,SRB,02-11-21,7171439,3163952,3010468,28108,23445,104.36,46.04,43.81,3412,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,2
Serbia,SRB,03-11-21,7200245,3167796,3013629,28806,23817,104.78,46.1,43.86,3466,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,3
Serbia,SRB,04-11-21,,,,,24321,,,,3539,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,4
Serbia,SRB,05-11-21,7259706,3176748,3020573,,24825,105.65,46.23,43.96,3613,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,5
Serbia,SRB,06-11-21,,,,,24384,,,,3549,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,6
Serbia,SRB,07-11-21,7290148,3182096,3024890,,23766,106.09,46.31,44.02,3459,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,7
Serbia,SRB,08-11-21,7329816,3188667,3029363,39668,26641,106.67,46.4,44.09,3877,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,8
Serbia,SRB,09-11-21,7365849,3194810,3033202,36033,27773,107.19,46.49,44.14,4042,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,9
Serbia,SRB,10-11-21,,,,,26955,,,,3923,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,10
Serbia,SRB,11-11-21,,,,,26005,,,,3784,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,11
Serbia,SRB,12-11-21,,,,,25055,,,,3646,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,12
Serbia,SRB,13-11-21,,,,,26178,,,,3810,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,13
Serbia,SRB,14-11-21,7481252,3212804,3052529,,27301,108.87,46.76,44.42,3973,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,14
Serbia,SRB,15-11-21,,,,,26683,,,,3883,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,15
Serbia,SRB,16-11-21,,,,,26586,,,,3869,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,16
Serbia,SRB,17-11-21,,,,,28338,,,,4124,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,17
Serbia,SRB,18-11-21,7622643,3229702,3074665,,30090,110.93,47,44.74,4379,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,18
Serbia,SRB,19-11-21,7660179,3234195,3080133,37536,32155,111.48,47.07,44.82,4679,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,19
Serbia,SRB,20-11-21,,,,,31847,,,,4635,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,20
Serbia,SRB,21-11-21,,,,,31539,,,,4590,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,21
Serbia,SRB,22-11-21,7722943,3241625,3089641,,29478,112.39,47.17,44.96,4290,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,22
Serbia,SRB,23-11-21,7752661,3245207,3094282,29718,28673,112.82,47.23,45.03,4173,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,23
Serbia,SRB,24-11-21,7779147,3248569,3098262,26486,27407,113.21,47.28,45.09,3988,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,24
Serbia,SRB,25-11-21,,,,,25485,,,,3709,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,25
Serbia,SRB,26-11-21,,,,,23250,,,,3384,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,26
Serbia,SRB,27-11-21,7844822,3256757,3110021,,23389,114.16,47.39,45.26,3404,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,27
Serbia,SRB,28-11-21,7852268,3257828,3111853,7446,21464,114.27,47.41,45.29,3124,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,28
Serbia,SRB,29-11-21,7877441,3261104,3118088,25173,22071,114.64,47.46,45.38,3212,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,29
Serbia,SRB,30-11-21,7899611,3263835,3123638,22170,20993,114.96,47.5,45.46,3055,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,11,30
Serbia,SRB,01-12-21,,,,,20138,,,,2931,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,1
Serbia,SRB,02-12-21,7940609,3269036,3131587,,19939,115.56,47.57,45.57,2902,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,2
Serbia,SRB,03-12-21,7963609,3272681,3136806,23000,20097,115.89,47.63,45.65,2925,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,3
Serbia,SRB,04-12-21,,,,,18750,,,,2729,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,4
Serbia,SRB,05-12-21,,,,,19466,,,,2833,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,5
Serbia,SRB,06-12-21,8000989,3278080,3146226,,17650,116.44,47.71,45.79,2569,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,6
Serbia,SRB,07-12-21,8016666,3280630,3150067,15677,16722,116.66,47.74,45.84,2434,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,7
Serbia,SRB,08-12-21,8032168,3282950,3153923,15502,16008,116.89,47.78,45.9,2330,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,8
Serbia,SRB,09-12-21,8046012,3284917,3157418,13844,15058,117.09,47.8,45.95,2191,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,9
Serbia,SRB,10-12-21,,,,,13170,,,,1917,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,10
Serbia,SRB,11-12-21,,,,,12788,,,,1861,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,11
Serbia,SRB,12-12-21,8075369,3288762,3165137,,12406,117.52,47.86,46.06,1805,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,12
Serbia,SRB,13-12-21,,,,,12385,,,,1802,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,13
Serbia,SRB,14-12-21,8099998,3291994,3172131,,11905,117.88,47.91,46.16,1733,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,14
Serbia,SRB,15-12-21,,,,,11181,,,,1627,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,15
Serbia,SRB,16-12-21,,,,,10695,,,,1556,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,16
Serbia,SRB,17-12-21,,,,,10789,,,,1570,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,17
Serbia,SRB,18-12-21,,,,,10882,,,,1584,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,18
Serbia,SRB,19-12-21,,,,,10976,,,,1597,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,19
Serbia,SRB,20-12-21,,,,,10708,,,,1558,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,20
Serbia,SRB,21-12-21,,,,,10440,,,,1519,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,21
Serbia,SRB,22-12-21,8183520,3302585,3193149,,10440,119.09,48.06,46.47,1519,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,22
Serbia,SRB,23-12-21,,,,,10187,,,,1482,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,23
Serbia,SRB,24-12-21,,,,,9933,,,,1446,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,24
Serbia,SRB,25-12-21,,,,,9679,,,,1409,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,25
Serbia,SRB,26-12-21,8218178,3306626,3202009,,9426,119.6,48.12,46.6,1372,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,26
Serbia,SRB,27-12-21,,,,,9478,,,,1379,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,27
Serbia,SRB,28-12-21,8239799,3309157,3207534,,9531,119.91,48.16,46.68,1387,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,28
Serbia,SRB,29-12-21,,,,,9849,,,,1433,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,29
Serbia,SRB,30-12-21,,,,,10421,,,,1517,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,30
Serbia,SRB,31-12-21,,,,,10992,,,,1600,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2021,12,31
Serbia,SRB,01-01-22,8290461,3316151,3220977,,11564,120.65,48.26,46.87,1683,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,1
Serbia,SRB,02-01-22,,,,,10434,,,,1518,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,2
Serbia,SRB,03-01-22,,,,,8998,,,,1309,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,3
Serbia,SRB,04-01-22,,,,,7562,,,,1100,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,4
Serbia,SRB,05-01-22,,,,,5861,,,,853,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,5
Serbia,SRB,06-01-22,,,,,4160,,,,605,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,6
Serbia,SRB,07-01-22,,,,,2459,,,,358,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,7
Serbia,SRB,08-01-22,,,,,758,,,,110,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,8
Serbia,SRB,09-01-22,8296523,3317049,3222809,,758,120.74,48.27,46.9,110,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,9
Serbia,SRB,10-01-22,,,,,1437,,,,209,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,10
Serbia,SRB,11-01-22,,,,,2116,,,,308,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,11
Serbia,SRB,12-01-22,,,,,2795,,,,407,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,12
Serbia,SRB,13-01-22,,,,,3474,,,,506,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,13
Serbia,SRB,14-01-22,8324076,3321143,3229603,,4153,121.14,48.33,47,604,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,14
Serbia,SRB,15-01-22,,,,,5059,,,,736,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,15
Serbia,SRB,16-01-22,8338285,3323350,3232588,,5966,121.35,48.36,47.04,868,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,16
Serbia,SRB,17-01-22,,,,,6097,,,,887,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,17
Serbia,SRB,18-01-22,8351144,3325391,3235514,,6229,121.53,48.39,47.09,906,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,18
Serbia,SRB,19-01-22,8356720,3326357,3236600,5576,6238,121.61,48.41,47.1,908,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,19
Serbia,SRB,20-01-22,,,,,5985,,,,871,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,20
Serbia,SRB,21-01-22,,,,,5731,,,,834,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,21
Serbia,SRB,22-01-22,,,,,5250,,,,764,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,22
Serbia,SRB,23-01-22,8371669,3329025,3239226,,4769,121.83,48.45,47.14,694,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,23
Serbia,SRB,24-01-22,,,,,4500,,,,655,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,24
Serbia,SRB,25-01-22,,,,,4231,,,,616,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,25
Serbia,SRB,26-01-22,,,,,4084,,,,594,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,26
Serbia,SRB,27-01-22,8389858,3331955,3242876,,4200,122.1,48.49,47.19,611,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,27
Serbia,SRB,28-01-22,,,,,4064,,,,591,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,28
Serbia,SRB,29-01-22,,,,,3928,,,,572,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,29
Serbia,SRB,30-01-22,8398208,3333349,3244297,,3791,122.22,48.51,47.21,552,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,30
Serbia,SRB,31-01-22,8402695,3334002,3245307,4487,3783,122.28,48.52,47.23,551,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,1,31
Serbia,SRB,01-02-22,,,,,3718,,,,541,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,1
Serbia,SRB,02-02-22,8410883,3335402,3247144,,3653,122.4,48.54,47.25,532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,2
Serbia,SRB,03-02-22,8414783,3335963,3247943,3900,3561,122.46,48.55,47.27,518,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,3
Serbia,SRB,04-02-22,,,,,3593,,,,523,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,4
Serbia,SRB,05-02-22,,,,,3626,,,,528,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,5
Serbia,SRB,06-02-22,,,,,3658,,,,532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,6
Serbia,SRB,07-02-22,8426829,3337788,3250967,,3448,122.63,48.57,47.31,502,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,7
Serbia,SRB,08-02-22,,,,,3365,,,,490,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,8
Serbia,SRB,09-02-22,8433861,3338750,3252766,,3283,122.74,48.59,47.34,478,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,9
Serbia,SRB,10-02-22,,,,,3229,,,,470,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,10
Serbia,SRB,11-02-22,8440911,3339706,3254400,,3302,122.84,48.6,47.36,481,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,11
Serbia,SRB,12-02-22,,,,,3068,,,,446,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,12
Serbia,SRB,13-02-22,8443658,3340114,3255177,,2834,122.88,48.61,47.37,412,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,13
Serbia,SRB,14-02-22,8447004,3340616,3255977,3346,2882,122.93,48.62,47.38,419,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,14
Serbia,SRB,15-02-22,,,,,2480,,,,361,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,15
Serbia,SRB,16-02-22,8448409,3340847,3256299,,2078,122.95,48.62,47.39,302,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,16
Serbia,SRB,17-02-22,,,,,1894,,,,276,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,17
Serbia,SRB,18-02-22,,,,,1710,,,,249,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,18
Serbia,SRB,19-02-22,,,,,1833,,,,267,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,19
Serbia,SRB,20-02-22,8457355,3342056,3259103,,1957,123.08,48.64,47.43,285,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,20
Serbia,SRB,21-02-22,,,,,1830,,,,266,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,21
Serbia,SRB,22-02-22,,,,,2081,,,,303,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,22
Serbia,SRB,23-02-22,8464737,3342998,3261221,,2333,123.19,48.65,47.46,340,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://vakcinacija.gov.rs/,2022,2,23
