country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Namibia,NAM,13-11-21,,,,,2188,,,,846,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,14-11-21,,,,,2143,,,,828,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,15-11-21,,,,,2097,,,,810,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,16-11-21,,,,,2052,,,,793,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,17-11-21,,,,,2006,,,,775,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,18-11-21,630212,346454,283758,,2006,24.36,13.39,10.97,775,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,19-11-21,,,,,1763,,,,681,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,20-11-21,,,,,1520,,,,587,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,21-11-21,,,,,1276,,,,493,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,22-11-21,,,,,1033,,,,399,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,23-11-21,,,,,789,,,,305,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,24-11-21,,,,,546,,,,211,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,25-11-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,26-11-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,27-11-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,28-11-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,29-11-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,30-11-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,01-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,02-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,03-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,04-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,05-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,06-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,07-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,08-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,09-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,10-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,11-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,12-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,13-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,14-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,15-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,16-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,17-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,18-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,19-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,20-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,21-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,22-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,23-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,24-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,25-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,26-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,27-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,28-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,29-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,30-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,31-12-21,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,01-01-22,,,,,303,,,,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,02-01-22,643829,405254,344006,,303,24.88,15.66,13.3,117,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,03-01-22,,,,,389,,,,150,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,04-01-22,,,,,476,,,,184,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,05-01-22,,,,,562,,,,217,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,06-01-22,,,,,648,,,,250,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,07-01-22,,,,,735,,,,284,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,08-01-22,,,,,821,,,,317,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,09-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,10-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,11-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,12-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,13-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,14-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,15-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,16-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,17-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,18-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,19-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,20-01-22,,,,,908,,,,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,21-01-22,661079,417240,354975,,908,25.55,16.13,13.72,351,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,22-01-22,,,,,3996,,,,1544,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,23-01-22,,,,,7084,,,,2738,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,24-01-22,,,,,10172,,,,3931,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,25-01-22,,,,,13260,,,,5125,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,26-01-22,773702,418004,356763,,16348,29.9,16.16,13.79,6318,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,27-01-22,,,,,16340,,,,6315,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,28-01-22,,,,,16331,,,,6312,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,29-01-22,,,,,13234,,,,5115,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,30-01-22,,,,,10137,,,,3918,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,31-01-22,,,,,7040,,,,2721,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,01-02-22,,,,,3943,,,,1524,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,02-02-22,,,,,846,,,,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,03-02-22,,,,,846,,,,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,04-02-22,,,,,846,,,,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,05-02-22,,,,,846,,,,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,06-02-22,,,,,846,,,,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,07-02-22,,,,,846,,,,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,08-02-22,,,,,846,,,,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,09-02-22,,,,,846,,,,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,10-02-22,,,,,846,,,,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,11-02-22,787241,429742,365083,,846,30.43,16.61,14.11,327,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,12-02-22,,,,,1280,,,,495,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,13-02-22,,,,,1713,,,,662,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,14-02-22,,,,,2147,,,,830,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,15-02-22,802764,434330,368434,,2580,31.03,16.79,14.24,997,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,16-02-22,,,,,2626,,,,1015,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,17-02-22,,,,,2673,,,,1033,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,18-02-22,,,,,2719,,,,1051,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,19-02-22,,,,,2332,,,,901,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,20-02-22,,,,,1944,,,,751,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,21-02-22,,,,,1557,,,,602,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,22-02-22,,,,,1170,,,,452,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,23-02-22,,,,,1170,,,,452,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,24-02-22,,,,,1170,,,,452,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,25-02-22,814463,440661,373802,,1170,31.48,17.03,14.45,452,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,26-02-22,,,,,1003,,,,388,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,27-02-22,,,,,836,,,,323,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,28-02-22,,,,,669,,,,259,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,01-03-22,,,,,501,,,,194,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,02-03-22,,,,,334,,,,129,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,03-03-22,,,,,167,,,,65,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,04-03-22,,,,,0,,,,0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,05-03-22,,,,,0,,,,0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,06-03-22,,,,,0,,,,0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,07-03-22,,,,,0,,,,0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,08-03-22,,,,,0,,,,0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,09-03-22,,,,,0,,,,0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,10-03-22,814463,444529,378399,,0,31.48,17.18,14.62,0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,11-03-22,,,,,231,,,,89,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,12-03-22,,,,,463,,,,179,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,13-03-22,,,,,694,,,,268,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,14-03-22,,,,,925,,,,358,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,15-03-22,,,,,1157,,,,447,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,16-03-22,,,,,1388,,,,536,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,17-03-22,,,,,1619,,,,626,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,18-03-22,827417,449018,378399,,1619,31.98,17.35,14.62,626,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,19-03-22,,,,,1538,,,,594,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,20-03-22,,,,,1456,,,,563,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,21-03-22,,,,,1375,,,,531,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,22-03-22,,,,,1293,,,,500,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,23-03-22,,,,,1212,,,,468,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
Namibia,NAM,24-03-22,,,,,1130,,,,437,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Africa Centres for Disease Control and Prevention,https://covid19.who.int/
